open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-05,7,12,12,13,9,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-06,3,6,-3,4,14,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-07,8,11,-2,-3,3,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-08,17,17,0,5,7,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-09,-1,1,-2,3,13,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-10,4,14,1,6,12,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-11,1,12,12,5,5,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-12,-2,16,22,3,-4,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-13,-12,11,6,-11,-5,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-14,-22,5,-3,-15,-8,4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-15,-24,3,3,-18,-10,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-16,-23,10,4,-20,-13,6
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-17,-36,1,9,-26,-24,8
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-18,-52,-5,7,-34,-34,11
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-19,-58,-15,8,-36,-39,12
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-20,-62,-20,-1,-45,-39,14
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-21,-69,-33,-14,-54,-45,12
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-22,-78,-41,-48,-68,-52,15
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-23,-70,-35,-41,-64,-48,20
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-24,-73,-40,-46,-68,-53,22
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-25,-73,-41,-42,-67,-55,23
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-26,-73,-41,-40,-67,-55,22
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-27,-72,-42,-38,-66,-52,23
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-28,-74,-47,-28,-63,-51,17
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-29,-76,-50,-22,-59,-50,13
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-30,-69,-42,-29,-61,-50,20
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-31,-70,-39,-38,-65,-52,21
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-01,-70,-40,-30,-63,-53,20
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-02,-67,-36,-14,-56,-52,19
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-03,-67,-33,-16,-58,-49,19
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-04,-71,-41,-15,-55,-48,14
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-05,-74,-45,-17,-56,-49,12
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-06,-62,-30,-8,-53,-47,17
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-07,-59,-21,-1,-51,-48,16
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-08,-62,-28,1,-51,-49,16
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-09,-62,-27,3,-50,-50,15
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-10,-62,-24,-2,-52,-48,17
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-11,-67,-34,-5,-52,-47,12
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-12,-70,-38,-2,-48,-45,9
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-13,-63,-33,-1,-52,-50,16
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-14,-65,-30,-32,-61,-48,18
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-15,-59,-23,-4,-52,-47,17
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-16,-56,-15,12,-46,-46,14
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-17,-65,-29,-3,-56,-54,19
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-18,-66,-36,-1,-48,-46,11
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-19,-76,-55,-18,-54,-52,11
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-20,-62,-35,-3,-54,-51,15
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-21,-60,-27,-19,-55,-44,15
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-22,-58,-28,4,-48,-44,14
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-23,-56,-24,11,-43,-44,13
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-24,-58,-26,-1,-49,-41,15
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-25,-60,-31,4,-43,-38,10
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-26,-66,-34,-10,-49,-40,9
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-27,-53,-24,3,-44,-38,13
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-28,-50,-17,11,-41,-38,11
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-29,-52,-18,-2,-43,-40,13
BIH,BA,Bosnia and Herzegovina,,,,,,2020-04-30,-44,0,22,-32,-39,10
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-01,-81,-64,-13,-67,-79,22
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-02,-69,-43,-21,-58,-53,15
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-03,-69,-41,-25,-54,-42,11
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-04,-44,-11,11,-38,-31,10
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-05,-44,-8,13,-36,-33,10
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-06,-52,-17,-3,-44,-39,14
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-07,-42,-8,24,-33,-34,9
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-08,-43,-7,19,-34,-29,9
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-09,-50,-19,28,-31,-28,5
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-10,-49,-10,22,-30,-24,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-11,-33,-5,12,-32,-24,8
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-12,-32,1,1,-32,-26,9
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-13,-26,-6,22,-30,-24,7
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-14,-25,-5,15,-28,-25,7
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-15,-24,-2,19,-27,-19,7
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-16,-26,-5,23,-22,-12,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-17,-28,-5,14,-25,-10,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-18,-19,0,18,-22,-16,6
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-19,-21,2,0,-26,-19,6
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-20,-27,-6,-13,-34,-23,9
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-21,-13,10,23,-16,-21,5
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-22,-13,11,28,-18,-15,5
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-23,-16,13,28,-19,-11,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-24,-25,-21,44,6,0,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-25,-17,-3,36,-19,-38,6
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-26,-16,-2,3,-24,-17,5
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-27,-16,-3,8,-23,-17,6
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-28,-7,5,21,-18,-16,4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-29,-12,0,11,-24,-11,4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-30,-10,2,20,-17,-3,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-05-31,-10,3,22,-16,0,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-01,-4,7,11,-17,-9,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-02,1,12,27,-11,-10,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-03,-1,10,24,-11,-13,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-04,-2,9,32,-9,-12,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-05,-6,10,11,-16,-9,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-06,-1,12,45,-5,0,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-07,0,13,49,-3,2,-4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-08,-2,10,18,-11,-9,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-09,0,12,12,-12,-10,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-10,2,13,30,-8,-12,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-11,4,16,40,-3,-17,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-12,5,17,47,-5,-9,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-13,0,9,59,1,-2,-4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-14,-4,7,44,-6,3,-4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-15,-4,8,14,-11,-9,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-16,0,15,14,-12,-10,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-17,0,11,25,-7,-13,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-18,-2,7,28,-8,-14,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-19,-2,7,31,-9,-10,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-20,-11,-1,18,-14,-3,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-21,-13,-1,8,-13,-2,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-22,-10,1,-2,-20,-13,4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-23,-3,9,17,-12,-13,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-24,2,10,41,-2,-13,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-25,-4,5,35,-8,-15,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-26,-8,1,29,-14,-11,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-27,-14,-5,39,-12,-5,-3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-28,-13,-3,37,-8,-1,-4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-29,-8,0,29,-10,-11,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-06-30,0,10,38,-7,-11,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-01,-3,6,41,-7,-13,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-02,-4,7,32,-7,-15,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-03,-5,7,22,-12,-11,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-04,-7,4,38,-9,-2,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-05,-7,4,39,-5,-1,-4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-06,-3,8,38,-8,-11,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-07,2,20,28,-7,-14,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-08,-3,7,42,-6,-15,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-09,-4,7,43,-6,-17,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-10,-6,7,38,-10,-13,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-11,-16,-1,41,-13,-7,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-12,-8,6,35,-12,-3,-3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-13,-3,8,36,-7,-14,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-14,0,12,40,-8,-16,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-15,-1,10,46,-4,-17,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-16,-2,11,44,-3,-18,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-17,-10,3,9,-16,-16,3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-18,-13,1,15,-17,-6,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-19,-7,5,30,-7,-4,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-20,0,10,45,-4,-16,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-21,3,15,53,-4,-18,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-22,-4,5,54,-5,-20,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-23,-6,6,36,-10,-21,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-24,-9,4,31,-13,-16,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-25,-10,2,31,-12,-8,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-26,-4,6,53,-6,-4,-3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-27,0,10,52,-7,-18,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-28,3,18,56,-6,-20,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-29,2,18,61,-4,-22,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-30,5,32,59,-2,-25,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-07-31,-27,-22,67,-14,-44,4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-01,-11,3,70,-5,-19,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-02,-3,9,72,2,-7,-6
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-03,2,11,69,-6,-23,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-04,2,18,45,-9,-25,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-05,3,18,43,-7,-26,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-06,1,17,42,-12,-26,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-07,-3,9,46,-13,-22,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-08,-2,7,65,-6,-9,-3
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-09,-4,5,63,-7,-6,-4
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-10,2,12,64,-7,-23,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-11,3,15,66,-8,-25,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-12,2,14,65,-7,-27,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-13,2,12,74,-5,-27,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-14,-5,9,46,-15,-24,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-15,-5,3,54,-7,-14,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-16,-1,7,65,-4,-6,-5
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-17,0,10,58,-9,-21,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-18,-1,13,36,-12,-23,2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-19,7,19,69,-3,-24,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-20,1,8,75,-7,-25,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-21,-3,6,65,-11,-22,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-22,-8,-1,76,-9,-12,-5
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-23,-5,3,61,-9,-7,-5
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-24,-1,7,57,-10,-19,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-25,5,16,60,-9,-21,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-26,3,10,74,-5,-22,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-27,2,9,77,-6,-22,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-08-28,1,9,70,-10,-20,-2
