open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
JAM,JM,Jamaica,,,,,,2020-02-15,-1.0,-1.0,-4.0,0.0,4.0,1.0
JAM,JM,Jamaica,,,,,,2020-02-16,1.0,-2.0,31.0,5.0,3.0,0.0
JAM,JM,Jamaica,,,,,,2020-02-17,-4.0,-1.0,-11.0,1.0,3.0,1.0
JAM,JM,Jamaica,,,,,,2020-02-18,-4.0,0.0,-11.0,0.0,2.0,0.0
JAM,JM,Jamaica,,,,,,2020-02-19,-3.0,-1.0,-8.0,2.0,2.0,1.0
JAM,JM,Jamaica,,,,,,2020-02-20,-3.0,0.0,-6.0,1.0,1.0,0.0
JAM,JM,Jamaica,,,,,,2020-02-21,-4.0,-4.0,-4.0,-1.0,2.0,1.0
JAM,JM,Jamaica,,,,,,2020-02-22,-4.0,-4.0,-6.0,-1.0,3.0,1.0
JAM,JM,Jamaica,,,,,,2020-02-23,-3.0,-4.0,-4.0,0.0,3.0,1.0
JAM,JM,Jamaica,,,,,,2020-02-24,-2.0,0.0,-5.0,0.0,2.0,1.0
JAM,JM,Jamaica,,,,,,2020-02-25,13.0,15.0,0.0,8.0,-1.0,-2.0
JAM,JM,Jamaica,,,,,,2020-02-26,-27.0,-47.0,1.0,-22.0,-64.0,18.0
JAM,JM,Jamaica,,,,,,2020-02-27,9.0,11.0,8.0,4.0,-9.0,2.0
JAM,JM,Jamaica,,,,,,2020-02-28,2.0,5.0,-2.0,1.0,-8.0,3.0
JAM,JM,Jamaica,,,,,,2020-02-29,1.0,2.0,-8.0,3.0,0.0,1.0
JAM,JM,Jamaica,,,,,,2020-03-01,2.0,4.0,-6.0,3.0,3.0,0.0
JAM,JM,Jamaica,,,,,,2020-03-02,1.0,6.0,-5.0,2.0,2.0,0.0
JAM,JM,Jamaica,,,,,,2020-03-03,0.0,7.0,-5.0,1.0,3.0,0.0
JAM,JM,Jamaica,,,,,,2020-03-04,1.0,6.0,-5.0,2.0,3.0,0.0
JAM,JM,Jamaica,,,,,,2020-03-05,0.0,5.0,-6.0,0.0,2.0,0.0
JAM,JM,Jamaica,,,,,,2020-03-06,-2.0,4.0,-5.0,1.0,2.0,0.0
JAM,JM,Jamaica,,,,,,2020-03-07,-1.0,3.0,0.0,3.0,3.0,0.0
JAM,JM,Jamaica,,,,,,2020-03-08,-3.0,2.0,-9.0,-2.0,1.0,1.0
JAM,JM,Jamaica,,,,,,2020-03-09,-6.0,0.0,-10.0,-3.0,1.0,1.0
JAM,JM,Jamaica,,,,,,2020-03-10,-1.0,19.0,-7.0,0.0,1.0,1.0
JAM,JM,Jamaica,,,,,,2020-03-11,-2.0,19.0,-10.0,-4.0,1.0,2.0
JAM,JM,Jamaica,,,,,,2020-03-12,-6.0,19.0,-10.0,-6.0,-3.0,3.0
JAM,JM,Jamaica,,,,,,2020-03-13,-16.0,13.0,-17.0,-15.0,-15.0,9.0
JAM,JM,Jamaica,,,,,,2020-03-14,-23.0,1.0,-20.0,-17.0,-8.0,8.0
JAM,JM,Jamaica,,,,,,2020-03-15,-35.0,-17.0,-28.0,-26.0,-10.0,7.0
JAM,JM,Jamaica,,,,,,2020-03-16,-24.0,-8.0,-28.0,-26.0,-22.0,13.0
JAM,JM,Jamaica,,,,,,2020-03-17,-25.0,-7.0,-31.0,-27.0,-25.0,13.0
JAM,JM,Jamaica,,,,,,2020-03-18,-33.0,-18.0,-39.0,-31.0,-33.0,17.0
JAM,JM,Jamaica,,,,,,2020-03-19,-34.0,-19.0,-37.0,-34.0,-35.0,18.0
JAM,JM,Jamaica,,,,,,2020-03-20,-34.0,-20.0,-40.0,-30.0,-33.0,19.0
JAM,JM,Jamaica,,,,,,2020-03-21,-37.0,-17.0,-39.0,-27.0,-21.0,12.0
JAM,JM,Jamaica,,,,,,2020-03-22,-49.0,-30.0,-47.0,-42.0,-25.0,10.0
JAM,JM,Jamaica,,,,,,2020-03-23,-35.0,-23.0,-42.0,-36.0,-34.0,18.0
JAM,JM,Jamaica,,,,,,2020-03-24,-36.0,-23.0,-45.0,-37.0,-37.0,18.0
JAM,JM,Jamaica,,,,,,2020-03-25,-35.0,-21.0,-44.0,-37.0,-36.0,18.0
JAM,JM,Jamaica,,,,,,2020-03-26,-36.0,-20.0,-41.0,-38.0,-38.0,19.0
JAM,JM,Jamaica,,,,,,2020-03-27,-35.0,-19.0,-41.0,-39.0,-35.0,20.0
JAM,JM,Jamaica,,,,,,2020-03-28,-40.0,-23.0,-44.0,-39.0,-26.0,14.0
JAM,JM,Jamaica,,,,,,2020-03-29,-53.0,-36.0,-50.0,-50.0,-29.0,12.0
JAM,JM,Jamaica,,,,,,2020-03-30,-37.0,-26.0,-45.0,-42.0,-37.0,19.0
JAM,JM,Jamaica,,,,,,2020-03-31,-36.0,-20.0,-45.0,-40.0,-39.0,19.0
JAM,JM,Jamaica,,,,,,2020-04-01,-45.0,-31.0,-51.0,-46.0,-41.0,22.0
JAM,JM,Jamaica,,,,,,2020-04-02,-46.0,-32.0,-50.0,-47.0,-43.0,23.0
JAM,JM,Jamaica,,,,,,2020-04-03,-46.0,-31.0,-49.0,-47.0,-39.0,24.0
JAM,JM,Jamaica,,,,,,2020-04-04,-47.0,-31.0,-48.0,-45.0,-30.0,16.0
JAM,JM,Jamaica,,,,,,2020-04-05,-58.0,-39.0,-54.0,-55.0,-33.0,13.0
JAM,JM,Jamaica,,,,,,2020-04-06,-42.0,-31.0,-47.0,-47.0,-39.0,21.0
JAM,JM,Jamaica,,,,,,2020-04-07,-42.0,-29.0,-49.0,-44.0,-42.0,21.0
JAM,JM,Jamaica,,,,,,2020-04-08,-40.0,-25.0,-46.0,-42.0,-40.0,20.0
JAM,JM,Jamaica,,,,,,2020-04-09,-28.0,3.0,-34.0,-29.0,-40.0,17.0
JAM,JM,Jamaica,,,,,,2020-04-10,-84.0,-83.0,-72.0,-75.0,-80.0,40.0
JAM,JM,Jamaica,,,,,,2020-04-11,-57.0,-39.0,-57.0,-53.0,-42.0,20.0
JAM,JM,Jamaica,,,,,,2020-04-12,-66.0,-43.0,-63.0,-62.0,-42.0,15.0
JAM,JM,Jamaica,,,,,,2020-04-13,-81.0,-80.0,-70.0,-75.0,-80.0,38.0
JAM,JM,Jamaica,,,,,,2020-04-14,-34.0,-18.0,-44.0,-39.0,-39.0,18.0
JAM,JM,Jamaica,,,,,,2020-04-15,-45.0,-20.0,-50.0,-48.0,-49.0,24.0
JAM,JM,Jamaica,,,,,,2020-04-16,-52.0,-32.0,-52.0,-57.0,-51.0,26.0
JAM,JM,Jamaica,,,,,,2020-04-17,-53.0,-32.0,-52.0,-57.0,-50.0,29.0
JAM,JM,Jamaica,,,,,,2020-04-18,-47.0,-23.0,-47.0,-41.0,-34.0,16.0
JAM,JM,Jamaica,,,,,,2020-04-19,-69.0,-55.0,-64.0,-67.0,-40.0,16.0
JAM,JM,Jamaica,,,,,,2020-04-20,-54.0,-45.0,-54.0,-58.0,-50.0,26.0
JAM,JM,Jamaica,,,,,,2020-04-21,-55.0,-43.0,-57.0,-57.0,-50.0,25.0
JAM,JM,Jamaica,,,,,,2020-04-22,-50.0,-34.0,-56.0,-49.0,-49.0,25.0
JAM,JM,Jamaica,,,,,,2020-04-23,-56.0,-46.0,-57.0,-58.0,-52.0,27.0
JAM,JM,Jamaica,,,,,,2020-04-24,-49.0,-33.0,-53.0,-49.0,-47.0,27.0
JAM,JM,Jamaica,,,,,,2020-04-25,-47.0,-31.0,-50.0,-44.0,-34.0,17.0
JAM,JM,Jamaica,,,,,,2020-04-26,-68.0,-51.0,-64.0,-66.0,-39.0,16.0
JAM,JM,Jamaica,,,,,,2020-04-27,-47.0,-36.0,-53.0,-52.0,-47.0,26.0
JAM,JM,Jamaica,,,,,,2020-04-28,-54.0,-46.0,-57.0,-58.0,-51.0,23.0
JAM,JM,Jamaica,,,,,,2020-04-29,-45.0,-31.0,-55.0,-48.0,-48.0,25.0
JAM,JM,Jamaica,,,,,,2020-04-30,-54.0,-45.0,-56.0,-57.0,-50.0,27.0
JAM,JM,Jamaica,,,,,,2020-05-01,-47.0,-35.0,-53.0,-47.0,-43.0,26.0
JAM,JM,Jamaica,,,,,,2020-05-02,-45.0,-32.0,-53.0,-42.0,-32.0,17.0
JAM,JM,Jamaica,,,,,,2020-05-03,-60.0,-38.0,-62.0,-57.0,-35.0,14.0
JAM,JM,Jamaica,,,,,,2020-05-04,-46.0,-40.0,-57.0,-49.0,-42.0,24.0
JAM,JM,Jamaica,,,,,,2020-05-05,-45.0,-36.0,-56.0,-47.0,-44.0,23.0
JAM,JM,Jamaica,,,,,,2020-05-06,-43.0,-31.0,-53.0,-42.0,-42.0,23.0
JAM,JM,Jamaica,,,,,,2020-05-07,-43.0,-32.0,-53.0,-42.0,-43.0,24.0
JAM,JM,Jamaica,,,,,,2020-05-08,-43.0,-29.0,-50.0,-41.0,-39.0,25.0
JAM,JM,Jamaica,,,,,,2020-05-09,-38.0,-20.0,-47.0,-32.0,-26.0,15.0
JAM,JM,Jamaica,,,,,,2020-05-10,-48.0,-23.0,-53.0,-47.0,-29.0,12.0
JAM,JM,Jamaica,,,,,,2020-05-11,-42.0,-34.0,-51.0,-42.0,-40.0,23.0
JAM,JM,Jamaica,,,,,,2020-05-12,-42.0,-31.0,-52.0,-42.0,-41.0,22.0
JAM,JM,Jamaica,,,,,,2020-05-13,-39.0,-28.0,-50.0,-39.0,-39.0,21.0
JAM,JM,Jamaica,,,,,,2020-05-14,-40.0,-29.0,-47.0,-39.0,-40.0,20.0
JAM,JM,Jamaica,,,,,,2020-05-15,-40.0,-25.0,-44.0,-37.0,-37.0,23.0
JAM,JM,Jamaica,,,,,,2020-05-16,-38.0,-23.0,-42.0,-33.0,-23.0,15.0
JAM,JM,Jamaica,,,,,,2020-05-17,-53.0,-34.0,-49.0,-49.0,-25.0,12.0
JAM,JM,Jamaica,,,,,,2020-05-18,-39.0,-30.0,-45.0,-39.0,-37.0,21.0
JAM,JM,Jamaica,,,,,,2020-05-19,-40.0,-31.0,-46.0,-41.0,-39.0,20.0
JAM,JM,Jamaica,,,,,,2020-05-20,-37.0,-28.0,-43.0,-38.0,-37.0,20.0
JAM,JM,Jamaica,,,,,,2020-05-21,-36.0,-25.0,-44.0,-36.0,-39.0,22.0
JAM,JM,Jamaica,,,,,,2020-05-22,-33.0,-19.0,-39.0,-33.0,-34.0,21.0
JAM,JM,Jamaica,,,,,,2020-05-23,-30.0,-14.0,-34.0,-26.0,-21.0,12.0
JAM,JM,Jamaica,,,,,,2020-05-24,-60.0,-37.0,-57.0,-55.0,-31.0,14.0
JAM,JM,Jamaica,,,,,,2020-05-25,-76.0,-78.0,-68.0,-69.0,-78.0,36.0
JAM,JM,Jamaica,,,,,,2020-05-26,-26.0,-11.0,-38.0,-30.0,-34.0,16.0
JAM,JM,Jamaica,,,,,,2020-05-27,-29.0,-16.0,-37.0,-30.0,-34.0,18.0
JAM,JM,Jamaica,,,,,,2020-05-28,-30.0,-19.0,-38.0,-31.0,-35.0,19.0
JAM,JM,Jamaica,,,,,,2020-05-29,-32.0,-19.0,-38.0,-30.0,-33.0,20.0
JAM,JM,Jamaica,,,,,,2020-05-30,-30.0,-16.0,-35.0,-24.0,-16.0,12.0
JAM,JM,Jamaica,,,,,,2020-05-31,-44.0,-26.0,-42.0,-41.0,-16.0,10.0
JAM,JM,Jamaica,,,,,,2020-06-01,-30.0,-22.0,-36.0,-31.0,-29.0,17.0
JAM,JM,Jamaica,,,,,,2020-06-02,-32.0,-23.0,-40.0,-32.0,-31.0,18.0
JAM,JM,Jamaica,,,,,,2020-06-03,-31.0,-21.0,-36.0,-30.0,-30.0,18.0
JAM,JM,Jamaica,,,,,,2020-06-04,-31.0,-20.0,-37.0,-29.0,-32.0,18.0
JAM,JM,Jamaica,,,,,,2020-06-05,-31.0,-20.0,-40.0,-29.0,-29.0,19.0
JAM,JM,Jamaica,,,,,,2020-06-06,-30.0,-16.0,-32.0,-22.0,-15.0,11.0
JAM,JM,Jamaica,,,,,,2020-06-07,-42.0,-25.0,-37.0,-38.0,-15.0,9.0
JAM,JM,Jamaica,,,,,,2020-06-08,-30.0,-22.0,-36.0,-29.0,-27.0,16.0
JAM,JM,Jamaica,,,,,,2020-06-09,-32.0,-25.0,-42.0,-32.0,-30.0,17.0
JAM,JM,Jamaica,,,,,,2020-06-10,-29.0,-21.0,-36.0,-28.0,-29.0,16.0
JAM,JM,Jamaica,,,,,,2020-06-11,-30.0,-23.0,-37.0,-30.0,-30.0,17.0
JAM,JM,Jamaica,,,,,,2020-06-12,-29.0,-18.0,-33.0,-26.0,-27.0,17.0
